from	to
4601	4149
4601	338661
4601	23309
4601	25942
4601	4609
256329	102724536
926	942
926	3932
926	9402
926	2534
926	916
926	919
926	3725
926	3561
926	6850
926	3559
926	27040
926	3105
926	925
926	5777
926	150572
926	6464
926	917
926	567
926	7409
9146	1499
9146	4771
9146	160
9146	89853
9146	2060
9146	9559
9146	6714
9146	23673
9146	5774
9146	10253
9146	51160
9146	8027
9146	51028
9146	6643
9146	22836
9146	2885
9146	6387
9146	9101
9146	91782
9146	30011
9146	5119
9146	23327
9146	10855
9146	7852
9146	6654
9146	7311
9146	58513
9146	23355
9146	51652
9146	29924
9146	25852
9146	11267
9146	4734
9146	57132
9146	9798
9146	7316
9146	23666
9146	27243
9146	100526767
9146	1213
9146	83737
9146	163
28970	387804
63827	29940
63827	9672
63827	23114
63827	2335
63827	10090
63827	7143
63827	9507
63827	2239
63827	6385
63827	9469
63827	55454
63827	3339
63827	10082
63827	2262
63827	126792
63827	375790
63827	6382
63827	10675
63827	5803
63827	2719
63827	51363
63827	55790
63827	27087
63827	83539
63827	55501
83999	7479
83999	22943
83999	27122
83999	7478
83999	84133
84197	84892
84197	148789
84197	54344
84197	8813
84197	55624
84197	10585
84197	22845
84197	138050
84197	729920
84197	1605
339416	11231
339416	6836
339416	3329
339416	5611
339416	10525
340061	197358
340061	2547
340061	3428
340061	3434
340061	3433
340061	6048
340061	23586
340061	7520
340061	7311
340061	57506
340061	22954
340061	51428
340061	375
340061	7316
340061	7187
340061	9641
340061	3661
283991	7975
283991	55741
10766	29883
10766	122060
10766	22849
10933	8338
10933	317772
10933	10524
10933	3013
10933	6944
10933	5725
10933	60
10933	11091
10933	10761
10933	8295
10933	92815
10933	10765
10933	9184
10933	8349
10933	6885
10933	1810
10933	55257
10933	55929
10933	64769
10933	5928
10933	3065
10933	55869
10933	54107
10933	3621
10933	85235
10933	8334
10933	23309
10933	5931
10933	675
10933	6606
10933	6607
10933	57634
10933	55870
10933	25942
10933	51147
10933	7994
10933	5927
10933	29072
10933	9643
10933	86
10933	51562
10933	84148
10933	672
10933	56655
10933	139628
10933	3066
10933	64426
10933	7716
10933	339287
10933	54799
10933	10856
10933	440686
10933	1105
54584	6899
54584	5625
54584	2812
54584	29801
54584	5413
7490	2626
7490	1499
7490	3516
7490	9589
7490	7827
7490	6943
7490	9096
7490	5076
7490	2516
7490	7161
7490	5420
7490	4868
7490	190
7490	11346
7490	23414
7490	9391
7490	54790
7490	10370
7490	23532
7490	126374
80223	9230
80223	22841
80223	57111
80223	5867
80223	51552
80223	10938
80223	84440
2520	796
2520	51738
2520	887
2520	4221
2520	284654
2520	2695
2520	5697
2520	56477
2520	7432
2520	3274
2520	4828
2520	885
2520	3630
2520	2641
2520	4295
2520	5539
388962	200205
388962	10539
388962	51027
388962	81689
388962	2745
388962	51601
388962	57019
388962	27247
388962	57128
388962	122961
253190	126003
163933	401647
163933	55450
163933	1650
129804	64682
129804	55289
284428	81099
619279	3298
619279	25942
339168	140701
646658	387733
124637	159686
124637	79781
55666	6400
55666	7327
55666	7317
55666	10277
55666	29978
55666	258010
55666	5887
55666	7415
55666	23118
55666	8266
55666	112817
55666	51230
55666	91544
55666	29979
55666	10537
55666	84447
55666	51028
55666	5984
55666	136319
55666	11124
55666	9373
55666	81858
55666	91319
55666	9354
55666	7311
55666	55968
55666	7316
55666	5886
55666	26046
55666	7993
400629	27127
2242	3320
2242	3984
2242	3716
2242	273
2242	91584
2242	5362
2242	7430
2242	55558
2242	3326
2242	3561
2242	8660
2242	7010
2242	5361
2242	3566
2242	3718
2242	5295
2242	284
2242	23149
2242	7422
124783	26165
2192	283
2192	10516
2192	2335
2192	2006
2192	8076
2192	3339
2192	4237
2192	2202
2192	4239
2192	11228
2192	176
8390	2774
1538	881
1538	254065
1538	392509
1538	140456
84307	7745
84307	84124
84307	55311
84307	7579
84307	51282
84307	80317
84307	387032
84307	10168
84307	54925
84307	7760
84307	100101467
84307	55663
399947	200728
399947	25963
54328	389203
79191	79068
10320	4602
10320	22806
10320	3516
10320	1108
10320	5079
10320	64376
10320	1025
10320	3065
10320	3561
10320	50943
10320	2623
10320	2625
10320	1107
10320	3662
10320	286530
10320	974
10320	25942
10320	2120
10320	5932
10320	64109
10320	6597
10320	5788
10320	3066
10320	171558
10320	695
267002	63920
267002	79605
9823	80023
9823	57181
9823	79740
11187	5493
11187	147409
11187	1825
11187	3880
11187	10223
11187	2332
11187	1832
11187	3875
11187	3728
11187	29119
11187	64065
11187	80004
11187	132864
11187	3856
8214	5625
84861	64410
84861	8816
84861	55975
84861	55958
84861	59349
84861	11146
84861	553115
84861	9903
84861	57542
84861	8405
84861	150209
84861	79734
84861	54800
84861	84541
84861	11275
84861	90293
84861	253980
84861	8139
84861	8507
3772	2786
3772	3762
3772	3773
3772	2782
150165	3792
29035	79621
29035	56655
90134	3751
90134	56479
90134	3785
90134	3745
90134	8514
90134	3790
90134	25801
90134	3737
90134	3748
90134	27012
53820	6450
6401	682
6401	2152
6401	1003
6401	2526
6401	6693
6401	51696
6401	7056
6401	8718
6401	3569
6401	925
6401	960
6401	7124
6401	5175
6401	100133941
6401	4582
9573	55211
9573	93
9573	7044
9573	79727
9573	1653
9573	174
796	54331
796	51393
796	5979
796	799
796	7432
796	632
796	4803
796	2778
796	2691
796	7054
796	1621
796	79924
796	885
796	3630
796	5443
796	4852
796	10203
796	2641
796	797
796	133
796	2026
796	5744
796	7442
796	116
796	2782
201475	84324
201475	1121
201475	1523
201475	1122
201475	10133
201475	2665
201475	2664
441911	2774
6899	219623
6899	29102
2621	4914
2621	5045
9284	23636
253143	387921
253143	79832
116541	64976
116541	6182
116541	51263
116541	51318
116541	84545
116541	55052
116541	54998
116541	92399
116541	122704
116541	51253
116541	79590
116541	219927
116541	29074
116541	7818
116541	65005
116541	64975
116541	51116
116541	64928
116541	55168
116541	118487
116541	51021
116541	64960
116541	54534
116541	64949
116541	51069
116541	51650
116541	9801
116541	6150
116541	64968
116541	6183
116541	128308
116541	57129
116541	56945
116541	85476
116541	115416
116541	9349
116541	63931
116541	64979
116541	10884
116541	23107
116541	29093
116541	28977
116541	4706
116541	54460
116541	10975
116541	5018
116541	84311
338321	114548
338321	9447
338321	22900
338321	838
338321	1654
338321	58484
338321	834
338321	79792
338321	22861
80835	353164
80835	83756
80835	2550
80835	50834
80835	259294
80835	259290
80835	50838
80835	346562
80835	259287
80835	259286
80835	259285
80835	259296
80835	259289
80835	259292
80835	259295
80835	50840
80835	259293
80835	5726
10196	60487
10196	55299
10196	6187
10196	23136
3418	1431
3418	84706
3418	57494
3418	2271
3418	6283
3418	2805
3418	55753
3418	6390
3418	171023
3418	8803
3418	3420
3418	23410
3418	6427
3418	2539
3418	8802
3418	56954
3418	2875
3418	3417
3418	3265
3418	4190
3418	54790
3418	6648
3418	259307
3418	158
1937	8663
1937	3320
1937	23339
1937	1984
1937	1915
1937	6201
1937	6129
1937	23708
1937	6187
1937	387712
1937	6122
1937	6166
1937	6157
1937	6144
1937	6176
1937	6218
1937	6189
1937	3921
1937	6146
1937	2107
1937	8662
1937	6136
1937	2058
1937	79577
1937	10767
1937	6232
1937	8661
1937	10973
1937	6125
1937	164045
1937	25973
1937	988
1937	3326
1937	51116
1937	6130
1937	9533
1937	64960
1937	5230
1937	8668
1937	6191
1937	4736
1937	114987
1937	6135
1937	8894
1937	51154
1937	7407
1937	1964
1937	6194
1937	833
1937	728689
1937	51069
1937	2617
1937	23521
1937	1933
1937	79738
1937	9392
1937	6152
1937	10575
1937	3895
1937	6235
1937	7919
1937	9045
1937	6202
1937	6183
1937	6208
1937	100529097
1937	100885848
1937	7311
1937	6147
1937	9343
1937	6222
1937	124454
1937	6139
1937	2935
1937	6133
1937	6128
1937	9732
1937	6173
1937	100885850
1937	1936
1937	55324
1937	6134
1937	6229
1937	6161
1937	388524
1937	6168
1937	85476
1937	6165
1937	10209
1937	8833
1937	9349
1937	6156
1937	51366
1937	6224
1937	8667
1937	143244
1937	8665
1937	3312
1937	6230
1937	2197
1937	6207
1937	10480
1937	2026
1937	57176
1937	11232
1937	5901
1937	6141
1937	4666
1937	6175
1937	100287482
1937	100526842
1937	25873
1937	497661
1937	6155
1937	6209
1937	6223
1937	6234
1937	6193
1937	10856
1937	100529239
1937	7178
1937	6204
1937	10728
1937	79796
1937	10412
1937	51386
1287	2182
1287	5747
1287	841
1287	1284
1287	5167
1287	23127
1287	961
1287	3476
1287	249
1287	1282
1287	8516
1287	6382
1287	1288
1287	3688
1287	1285
1287	1286
1287	1296
1287	8974
1287	3655
1287	283208
1287	871
1287	3679
1287	3690
9704	26019
9704	23381
9704	29889
9704	65110
9704	23049
9704	9887
9704	55181
9704	5976
727910	7417
727910	124997
727910	7419
727910	7381
84619	1665
84619	9128
942	5133
942	3932
942	9402
942	5781
942	3605
942	27347
942	3683
942	383
942	2213
942	9332
942	3123
942	54106
942	916
942	919
942	7096
942	9846
942	2214
942	913
942	910
942	911
942	912
942	2209
942	959
942	958
942	7099
942	50943
942	9308
942	7293
942	9450
942	51284
942	10288
942	2885
942	3122
942	3105
942	80380
942	998
942	3569
942	3554
942	925
942	960
942	3702
942	7124
942	5788
942	3586
942	5295
942	4067
942	917
942	2215
942	930
942	3684
942	207
942	567
942	3687
942	4360
942	7409
942	6348
942	6351
124460	80011
124460	51696
124460	85403
124460	84725
124460	131965
124460	89970
84316	6633
84316	60560
84316	83443
84316	988
84316	10946
84316	4686
84316	57819
84316	51340
84316	79612
84316	8896
84316	9343
84316	6635
84316	23658
84316	8260
84316	11157
84316	5356
84316	25766
84316	122830
84316	10594
84316	10975
84316	25804
84316	51503
84316	10139
390437	50834
390437	57666
124989	146779
124989	81616
5142	81565
5142	108
5142	5167
5142	27185
5142	55811
5142	5567
5142	953
5142	5568
5142	353
5142	50808
5142	113
5142	205
5142	60386
5142	501
5142	5169
5142	111
5142	158
2049	2534
2049	5879
2049	5664
2049	1942
2049	1944
2049	51107
2049	4318
2049	25
2049	6093
2049	998
2049	1945
2049	55851
1675	9370
1675	629
199221	131118
199221	4735
29940	10090
29940	7922
29940	10675
29940	51363
163778	6273
163778	6274
163778	149018
163778	126637
163778	388698
163778	448834
6586	57522
6586	9037
6586	64221
6586	1630
6586	6092
6586	6091
8338	317772
8338	653604
8338	9112
8338	5600
8338	7270
8338	10013
8338	10600
8338	283149
8338	23451
8338	3607
8338	11335
8338	57690
8338	1058
8338	4221
8338	51548
8338	6839
8338	3006
8338	9015
8338	4602
8338	10524
8338	6932
8338	9070
8338	3720
8338	9031
8338	7874
8338	1499
8338	3005
8338	84661
8338	9188
8338	6944
8338	286436
8338	8363
8338	5926
8338	114785
8338	85236
8338	1108
8338	60
8338	25913
8338	79595
8338	23133
8338	11091
8338	8329
8338	56916
8338	8969
8338	8356
8338	29086
8338	1786
8338	8336
8338	4641
8338	8295
8338	54815
8338	9126
8338	158983
8338	92815
8338	8290
8338	3020
8338	6045
8338	27005
8338	4000
8338	90780
8338	57459
8338	8349
8338	126961
8338	723790
8338	8357
8338	6934
8338	79184
8338	55170
8338	55257
8338	3725
8338	23626
8338	55929
8338	9533
8338	64769
8338	192669
8338	192670
8338	546
8338	9025
8338	5928
8338	3065
8338	55869
8338	1104
8338	1616
8338	6015
8338	367
8338	10919
8338	171023
8338	9656
8338	648
8338	51720
8338	8340
8338	85235
8338	8365
8338	8366
8338	8351
8338	8334
8338	79829
8338	64425
8338	8364
8338	7403
8338	10111
8338	5931
8338	9960
8338	1107
8338	2874
8338	90865
8338	10514
8338	7158
8338	7862
8338	56254
8338	57634
8338	6908
8338	55839
8338	10951
8338	25942
8338	983
8338	27327
8338	7913
8338	121536
8338	23028
8338	55252
8338	57504
8338	9612
8338	22976
8338	23466
8338	333932
8338	55777
8338	29072
8338	7311
8338	9643
8338	4204
8338	6597
8338	25855
8338	7867
8338	86
8338	51317
8338	9757
8338	4343
8338	23112
8338	2099
8338	79718
8338	3276
8338	9734
8338	79101
8338	53615
8338	55355
8338	8314
8338	79813
8338	114803
8338	672
8338	3066
8338	4297
8338	55766
8338	1911
8338	7316
8338	23067
8338	121504
8338	64426
8338	84172
8338	440689
8338	5901
8338	11176
8338	9013
8338	80152
8338	29115
8338	554313
8338	8370
8338	10849
8338	10856
8338	8337
8338	8970
8338	440686
8338	8348
8338	4673
8338	8342
8338	8359
8338	8345
8338	128312
8338	8360
8338	29128
8338	4609
8338	8362
8338	5430
8338	8350
8338	8368
8338	8294
8338	54145
8338	10284
8338	7703
8338	8353
8338	8330
8338	8332
8338	3018
8338	8354
8338	8341
8338	8968
8338	8355
8338	8352
8338	8367
8338	8358
55505	54552
55505	5440
55505	51077
55505	6166
55505	51367
55505	25913
55505	59286
55505	51750
55505	1736
55505	6130
55505	51260
55505	51154
55505	10528
55505	55291
55505	23243
55505	9221
55505	10940
55505	5073
55505	10556
55505	5537
55505	51372
55505	6635
55505	84154
55505	9732
55505	6173
55505	6628
55505	6159
55505	51504
55505	256646
55505	3183
55505	10856
55505	345630
55505	10557
55505	10728
55505	65057
222546	26039
222546	5078
222546	256297
222546	8812
222546	3630
5671	157567
5367	55010
5367	51738
5367	5443
5367	4852
23545	27068
23545	10516
23545	51606
23545	92344
23545	64077
23545	537
23545	5464
23545	9550
23545	10159
23545	92270
23545	55858
23545	528
23545	7018
23545	155066
23545	9296
23545	85365
23545	2649
23545	8992
23545	533
220	1576
220	1544
220	5832
220	1558
220	284541
220	316
220	1543
220	51109
220	130
220	8608
220	10720
220	10170
220	131
220	126
220	145226
220	8630
220	64220
220	574537
220	9249
220	1551
11156	10376
11156	5879
11156	3688
11156	9564
11156	387
11156	375
9145	54769
9145	132204
430	1499
5915	11186
5915	6258
5915	8202
5915	3065
5915	6257
5915	7068
5915	8204
5915	9612
5915	8648
5915	5916
5915	10499
5915	5080
5915	6256
5915	7421
5915	207
5915	1382
80139	157855
80139	10238
55794	1665
55794	54552
55794	55299
55794	23481
55794	55153
55794	84549
55794	23560
55794	64216
55794	51018
55794	22984
55794	80135
55794	64318
55794	64794
55794	26995
55794	29889
55794	9790
55794	9277
55794	51154
55794	549
55794	51335
55794	55003
55794	10528
55794	79954
55794	692312
55794	317781
55794	23160
55794	25983
55794	11137
55794	26354
55794	117246
55794	84154
55794	8602
55794	22907
55794	10969
55794	54475
55794	51068
55794	27042
55794	115416
55794	134430
55794	54663
55794	84172
55794	23223
55794	10607
55794	23246
55794	26156
55794	26574
55794	11056
55794	57062
55794	79922
55794	10412
55794	55661
5727	5979
5727	57154
5727	51684
5727	6491
5727	8643
5727	10082
5727	2262
5727	650
5727	2885
5727	50937
5727	2719
5727	983
5727	2737
5727	2274
5727	7311
5727	2736
5727	91653
5727	7316
5727	8031
212	6472
212	3043
212	23456
212	5498
212	7390
212	1757
212	27232
212	2623
212	8803
212	3048
212	3045
212	2731
212	2235
212	211
212	2628
212	210
212	2994
212	51312
212	759
212	4778
1294	375056
1294	7093
1294	841
1294	6382
1294	3914
1294	3688
1294	10802
1294	8974
1294	23256
1294	283208
1294	10427
1294	871
1294	3690
388364	2980
388364	2981
93517	4047
93517	2222
144453	1180
144453	55107
144453	57101
144453	57348
144453	196527
342945	51282
342945	54925
23283	81608
23283	642843
23283	79869
23283	25802
23283	51362
23283	9295
23283	1478
23283	6428
23283	4686
23283	6427
23283	56903
23283	7514
23283	10189
23283	10978
23283	10921
23283	29894
113179	60487
113179	51603
113179	978
113179	115708
113179	10785
113179	91801
113179	284131
113179	51504
113179	55621
1396	4004
1396	6789
1396	6788
1396	55885
54101	3664
54101	5580
2826	9547
2826	6364
2826	56477
2826	4283
2826	6375
2826	6354
2826	6370
2826	6355
2826	2919
2826	6387
2826	408
2826	6352
2826	6348
2826	6362
2826	6351
2826	388372
283298	400745
6450	150082
6450	3150
6450	286046
92736	30850
92736	283987
92736	55620
55328	493
55328	25980
25830	11178
25830	347734
25830	65009
25830	6818
25830	6817
25830	758
23762	29796
23762	9218
23762	9217
4887	5697
4887	4852
4887	5539
79582	200162
79582	1639
79582	9576
79582	644890
79582	9793
1485	493860
1485	6757
1485	4100
1485	4103
1485	2315
1485	925
1485	6490
1485	81557
1485	285782
1485	23532
1485	246100
1485	728239
1485	4102
1485	85316
8663	6201
8663	6187
8663	6227
8663	6218
8663	6189
8663	3921
8663	6231
8663	10987
8663	23560
8663	8662
8663	2058
8663	6232
8663	8661
8663	6125
8663	221421
8663	8668
8663	6191
8663	3692
8663	8894
8663	1964
8663	6194
8663	4676
8663	728689
8663	6235
8663	6202
8663	1654
8663	8672
8663	6208
8663	1975
8663	6222
8663	6229
8663	1981
8663	83939
8663	10209
8663	1977
8663	6224
8663	8667
8663	8665
8663	1982
8663	6230
8663	2197
8663	6207
8663	10480
8663	6209
8663	6223
8663	6234
8663	6193
8663	6204
8663	51386
4692	23742
4692	84062
4692	1869
4692	57194
4692	4803
4692	1874
4692	5002
4692	6638
4692	23741
4692	3091
10227	9899
10227	64747
10227	136306
10227	22987
10227	256987
10227	84975
10227	79157
10227	55530
10227	200959
339221	6609
339221	340485
339221	259230
339221	7357
339221	57704
339221	427
339221	253782
339221	166929
339221	56624
339221	55627
1233	6387
1233	2868
1233	6352
1233	6348
23507	55144
1553	54490
1553	2938
1553	1576
1553	7366
1553	1544
1553	54575
1553	54600
1553	1565
1553	3290
1553	2941
1553	221357
1553	54657
1553	54579
1553	54577
1553	54658
1553	1543
1553	1646
1553	1645
1553	2950
1553	10720
1553	54659
1553	2939
1553	1571
1553	574537
1553	2052
1553	374875
55805	402682
5813	2332
5813	4904
5813	29935
5813	6118
5813	3190
5813	84515
5813	5422
5813	5111
5813	5983
5813	105
5813	5888
5813	5814
5813	5424
5813	1020
5813	5425
5813	4172
10584	10747
10584	720
10584	78989
10584	721
90249	5781
90249	59277
90249	5747
90249	4756
90249	5879
90249	6714
90249	9500
90249	23767
90249	1826
90249	1630
90249	387
60529	2737
7745	55311
286410	6658
286410	55113
286410	161291
84750	23275
84750	2530
84750	23509
256933	2832
1187	7809
1187	3758
1187	6557
285525	90522
285525	1760
285525	25844
285525	10897
285525	5861
285525	7555
285525	286451
9543	9094
9543	25
9543	27
317772	653604
317772	9112
317772	3607
317772	10524
317772	6944
317772	286436
317772	5926
317772	114785
317772	85236
317772	1108
317772	60
317772	8329
317772	8969
317772	8336
317772	54815
317772	158983
317772	92815
317772	57459
317772	8349
317772	126961
317772	723790
317772	55170
317772	55257
317772	55929
317772	64769
317772	5928
317772	3065
317772	55869
317772	171023
317772	8340
317772	85235
317772	8366
317772	8334
317772	5931
317772	1107
317772	2874
317772	7862
317772	57634
317772	23028
317772	55252
317772	57504
317772	9612
317772	333932
317772	55777
317772	7311
317772	9643
317772	25855
317772	86
317772	51317
317772	79718
317772	3276
317772	53615
317772	8314
317772	672
317772	3066
317772	55766
317772	7316
317772	64426
317772	440689
317772	10856
317772	8337
317772	8970
317772	8348
317772	8342
317772	8345
317772	128312
317772	54145
317772	10284
317772	8330
317772	8332
317772	3018
317772	8341
317772	8367
317772	8358
80311	254158
80311	5165
337879	254950
337879	337975
337879	643803
337879	140258
337879	388818
337879	337878
388939	346007
11251	5733
23768	137970
23768	2260
29796	4697
29796	4731
29796	4512
29796	4519
29796	4541
29796	4535
29796	4539
29796	4540
29796	4513
29796	4538
29796	4514
29796	4536
29796	4537
29796	388753
29796	4720
29796	1347
29796	4694
29796	4725
29796	4702
29796	140823
29796	55245
29796	6390
29796	57819
29796	84701
29796	27089
29796	4712
29796	56901
29796	126328
29796	4719
29796	617
29796	4698
29796	9296
29796	1349
29796	4696
29796	51300
29796	4700
29796	6159
29796	4708
29796	51079
29796	1350
29796	1345
29796	7381
29796	100532726
29796	4717
29796	84987
29796	1327
29796	4706
29796	10975
29796	125965
55010	1063
55010	259266
55010	7272
55010	3161
55010	983
55010	55635
55010	55872
55010	79023
4088	668
4088	4221
4088	9765
4088	2290
4088	857
4088	93
4088	4208
4088	5781
4088	4089
4088	2305
4088	390598
4088	467
4088	1499
4088	7005
4088	56937
4088	2335
4088	7080
4088	57591
4088	6711
4088	7323
4088	60
4088	51592
4088	84867
4088	405
4088	4149
4088	7048
4088	11060
4088	5602
4088	8021
4088	7004
4088	1745
4088	6935
4088	57154
4088	142
4088	7042
4088	5784
4088	1490
4088	6273
4088	6275
4088	6279
4088	6885
4088	8945
4088	1147
4088	3725
4088	7268
4088	860
4088	657
4088	1025
4088	5928
4088	3065
4088	5933
4088	60436
4088	7321
4088	4303
4088	84676
4088	659
4088	367
4088	7046
4088	4855
4088	7027
4088	7709
4088	50943
4088	8928
4088	6497
4088	3963
4088	650
4088	1855
4088	2625
4088	28984
4088	1874
4088	4739
4088	2308
4088	23309
4088	4093
4088	5931
4088	675
4088	1045
4088	1024
4088	116448
4088	8812
4088	2113
4088	10401
4088	10018
4088	7021
4088	7041
4088	25942
4088	5599
4088	655
4088	4773
4088	3665
4088	10106
4088	864
4088	2280
4088	23327
4088	1026
4088	8648
4088	2309
4088	5777
4088	11171
4088	5601
4088	5783
4088	6597
4088	1875
4088	10499
4088	93649
4088	4435
4088	658
4088	59
4088	5080
4088	2099
4088	865
4088	6498
4088	1029
4088	672
4088	25937
4088	2317
4088	4734
4088	29102
4088	4086
4088	10140
4088	11059
4088	892
4088	3066
4088	3312
4088	834
4088	7189
4088	8091
4088	3091
4088	3838
4088	4090
4088	91
4088	9972
4088	7421
4088	207
4088	54778
4088	9839
4088	642658
4088	10393
4088	10413
4088	4609
4088	10284
4088	5780
4088	4586
25825	57142
25825	80201
25825	10313
25825	51227
203074	139422
26039	8193
26039	9274
26039	8812
26039	6602
26039	6597
26039	9275
26039	5977
26039	605
26039	6759
26039	548313
26039	8110
122622	957
122622	22978
122622	3614
122622	79716
122622	2571
122622	9583
122622	58529
122622	93034
122622	159
122622	26227
122622	2805
122622	953
122622	377841
122622	445
122622	2572
122622	955
122622	353
122622	2098
122622	3704
122622	2618
122622	55276
122622	554235
122622	272
122622	137872
122622	80150
122622	339983
122622	56203
122622	8833
122622	131870
122622	270
122622	100526794
122622	259307
122622	51251
122622	158
51533	7874
84517	344657
84517	345456
84517	151827
344018	668
344018	164045
344018	2661
344018	54937
344018	7784
344018	402381
344018	135935
344018	7783
8398	113612
8398	57104
8398	5742
8398	5321
8398	5743
8398	5051
8398	240
8398	26279
8398	5322
8398	80067
8398	2512
8398	83636
8398	122618
8398	5580
8398	5320
8398	79153
8398	375775
8398	23646
8398	8399
8398	10908
8398	5578
8398	10015
8398	10390
8398	246
8398	6901
2689	1270
2689	2691
2689	8660
2689	1443
2689	3630
2689	5443
2689	8835
2689	5618
2689	2690
441061	8907
653657	81099
390649	79175
668	2626
668	4089
668	7329
668	284654
668	11218
668	6658
668	2516
668	2661
668	190
668	1761
668	7341
668	1588
668	2492
668	116039
668	56945
668	135935
668	84107
5104	2266
5104	2157
5104	2165
5104	462
5104	2153
5104	5328
5104	2159
5104	114769
5104	7056
5104	11202
5104	2812
5104	2814
5104	2160
5104	834
5104	5269
113612	5742
113612	5743
113612	1573
113612	1558
113612	1557
113612	284541
113612	240
113612	247
113612	438
113612	6817
113612	6799
113612	255189
113612	123745
113612	10720
113612	1571
113612	246
113612	11283
388566	85476
245911	245908
245911	503841
245911	245910
245911	504180
245911	245909
245911	245939
245911	503614
245911	245913
245911	245936
245911	245932
245911	613209
245911	613210
245911	400830
245911	140850
245911	81623
245911	245938
245911	245927
245911	245930
245911	245929
245911	245934
245911	613211
245911	403339
203547	10159
27124	23007
27124	3632
27124	51196
27124	5728
27124	9562
27124	253430
27124	9651
27124	22908
27124	3628
27124	93492
27124	3707
27124	51763
7318	7327
7318	7317
7318	7335
7318	10533
7318	7328
7318	79876
7318	11065
7318	7323
7318	65264
7318	9039
7318	148581
7318	81030
7318	7319
7318	5429
7318	6118
7318	7321
7318	5111
7318	9636
7318	23586
7318	5983
7318	5981
7318	91543
7318	5984
7318	7325
7318	7326
7318	4599
7318	7322
7318	118424
7318	10477
7318	4938
7318	7311
7318	55284
7318	7332
7318	5985
7318	81605
7318	7336
7318	7316
7318	51465
7318	11201
7318	140739
7181	7329
7181	3104
7181	7341
7181	8204
653604	11335
653604	3842
653604	6839
653604	144108
653604	440093
653604	8805
653604	9070
653604	3013
653604	6672
653604	84661
653604	79711
653604	8363
653604	8343
653604	85236
653604	1108
653604	23133
653604	51592
653604	11091
653604	8329
653604	8969
653604	5253
653604	8356
653604	8336
653604	54737
653604	8290
653604	3020
653604	8349
653604	126961
653604	723790
653604	8357
653604	55170
653604	26009
653604	9682
653604	546
653604	1616
653604	8242
653604	10919
653604	3621
653604	10927
653604	8340
653604	85235
653604	8365
653604	8346
653604	8366
653604	8351
653604	8364
653604	4300
653604	11168
653604	7158
653604	152098
653604	7862
653604	10951
653604	55193
653604	51147
653604	7994
653604	84444
653604	23028
653604	23515
653604	23466
653604	9866
653604	333932
653604	7311
653604	4204
653604	51317
653604	9555
653604	3014
653604	4297
653604	55766
653604	7316
653604	121504
653604	8339
653604	554313
653604	8370
653604	8337
653604	8970
653604	23408
653604	124359
653604	440686
653604	8348
653604	8369
653604	8359
653604	128312
653604	8360
653604	8110
653604	29128
653604	9252
653604	8362
653604	8350
653604	8368
653604	8294
653604	8353
653604	8330
653604	8332
653604	3018
653604	8344
653604	8354
653604	1105
653604	8335
653604	8968
653604	8355
653604	8352
653604	8367
653604	8358
124976	388931
124976	9294
3916	27141
3916	1508
3916	10533
3916	26503
3916	7942
3916	7037
3916	8678
3916	5867
3916	9474
3916	84557
3916	4758
3916	265
3916	8878
3916	2804
3916	10618
3916	925
3916	51449
3916	5551
3916	7124
3916	64167
3916	9140
3916	23457
3916	967
3916	338382
3916	4684
3916	100528032
3916	8131
345275	53345
442038	11146
51807	203068
51807	4137
51807	10383
51807	6904
51807	1778
51807	9181
51807	200014
51807	7280
51807	1781
51807	91782
51807	998
51807	2099
51807	3925
51807	9798
51807	6905
51807	6175
51807	347688
51807	27243
51807	6683
377630	5641
377630	100287205
377630	100287178
377630	100287144
377630	100287238
377630	100287478
377630	100287327
377630	100287513
377630	100287364
377630	100287404
377630	728386
377630	100287441
377630	64426
377630	100288520
377630	645402
377630	392188
377630	645836
338879	440163
1769	9001
1769	115948
1769	1639
1769	10121
1769	1768
1769	8632
1769	5048
1769	55036
1769	388389
1769	100528020
1769	64446
1769	25981
1769	10540
1769	51164
1769	83544
1769	146754
1769	6249
1769	27019
1769	23639
160777	374618
160777	91544
160777	51252
160777	145508
85015	7311
85015	7316
340075	25870
340075	153642
64976	6182
64976	51263
64976	51318
64976	84545
64976	55052
64976	54998
64976	92399
64976	122704
64976	30968
64976	5625
64976	26275
64976	51253
64976	79590
64976	219927
64976	29074
64976	7818
64976	65005
64976	64975
64976	51116
64976	64928
64976	55168
64976	118487
64976	51021
64976	64960
64976	6135
64976	54534
64976	64949
64976	3030
64976	51069
64976	51650
64976	9801
64976	6150
64976	64968
64976	29801
64976	6183
64976	6222
64976	128308
64976	128989
64976	57129
64976	56945
64976	85476
64976	115416
64976	9349
64976	63931
64976	64979
64976	10884
64976	23107
64976	29093
64976	6648
64976	28977
64976	4706
64976	54460
64976	6193
64976	5018
64976	84311
348235	1063
348235	10777
11219	55559
266740	158511
266740	2543
266740	4101
3751	8912
3751	859
3751	1739
3751	3785
3751	774
3751	23413
3751	1804
3751	8514
3751	80333
3751	3736
3751	3786
3751	57628
3751	10265
3751	1742
3751	7447
3751	8911
3751	150572
3751	6331
3751	30820
3751	7881
3751	30819
3751	3781
3751	2197
57419	389177
1572	2938
1572	119391
1572	221357
1572	4257
1572	2950
1572	2052
145282	23150
145282	79871
9230	22841
9230	5298
9230	2665
9230	83696
9230	4644
9230	998
9230	57533
9230	5861
9230	2664
9230	285782
9230	375
9230	5878
9230	84440
